start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,Nombre del Centro de Desarrollo Infantil.,NOMBRE DEL CENTRO EDUCATIVO2,NOMBRE DEL CENTRO EDUCATIVO3,NOMBRE DEL CENTRO EDUCATIVO4,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La apropiación y uso de herramientas tecnológicas.","En general, mi experiencia se relaciona con.../Las formas como están organizadas las rutinas diarias.","En general, mi experiencia se relaciona con.../La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../Los momentos de alimentación de las niñas y los niños.","En general, mi experiencia se relaciona con.../El desempeño de los docentes y sus prácticas.","En general, mi experiencia se relaciona con.../La disposición intencionada de los espacios y ambientes.","En general, mi experiencia se relaciona con.../La calidad de las interacciones entre los actores.","En general, mi experiencia se relaciona con.../El acompañamiento a las transiciones de las niñas y los niños.","En general, mi experiencia se relaciona con.../La documentación de las experiencias realizadas en el Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../El trabajo colaborativo entre las y los Agentes Educativos.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que contaste, cuál fue tu rol como agente educativo/a.",_id,_uuid,_submission_time,_validation_status,_index
2020-10-22T20:01:40.722-05:00,2020-10-22T20:29:09.982-05:00,2020-10-21,No,2020-10-22,Nariño,,CDI CHIQUITOS ALEGRES,,,,Lo bueno de este año  es q dios me haiga dado la oportunida de aver conocido y aver tenido la oportunida de trabajar con personas tan maravillosas  y de la mano aquirir nuevos conocimientos  despues de tanto tiempo poder ejercer mi carrera,Mi sueño hecho realida,Orgullo,De vez en cuando,La documentación de las experiencias realizadas en el centro infantil El trabajo colaborativo entre los agentes educativos ,0,0,0,0,0,0,0,0,1,1,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Sostenibilidad,0,1,0,0,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,131151493,ee6ced68-d106-438e-97e0-ee955d7d10cd,2020-10-23T01:29:14,,216
2020-10-24T16:17:40.697-05:00,2020-10-24T16:26:36.852-05:00,2020-10-23,Sí,2020-10-24,Nariño,,CDI JARDINCITO DE AMOR,,,,Culturizar acciones participativa a traves de acciones de la vida cotidiana para promever el desarollo de las niñas y niños de la primera infancia de cero a siempre.,#Culturizar acciones participativa,Motivación,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños,0,0,1,0,0,0,1,1,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Manejo de la Información y Comunicación,1,0,1,1,0,1,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,131802998,0907010e-533b-4fb7-93f6-06c53187fdb0,2020-10-24T21:26:37,,247
2020-10-27T18:22:05.744-05:00,2020-10-27T18:26:54.232-05:00,2020-10-26,Sí,2020-10-27,Nariño,,CDI AÑITOS PRODIGIOSOS,,,,"Desde que inició el proceso de fortalecimiento en la Vigencia 2020 he observado que en los agentes educativos ha despertado un interés significativo por el mejoramiento continuo en los procesos pedagogicos, es importante mencionar que me parece significativos los avances obtenidos por medio del proceso de Fortalecimiento, ya que enriquecen el quehacer diario de los agentes educativos en primera infancia.",#MeSientoFortalecido,Motivación,Única vez,El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores,0,0,0,0,1,1,1,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo Sostenibilidad Pensamiento Crítico,1,1,1,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",132880677,8881624a-07ec-4dde-b948-dcbfd82a4dd7,2020-10-27T23:26:56,,262
2020-10-27T18:47:03.662-05:00,2020-10-27T18:51:58.411-05:00,2020-10-26,Sí,2020-10-27,Nariño,,CDI NIÑOS ALEGRES,CDI CLAVEL INFANTIL,CDI MI PEQUEÑO MUNDO,,"Hace 3 años mi perro toby se lo llevo la bruja cosa que todos en casa año vimos y lo vivimos en café e propia me sentí mal xq esa noche esta lloviendo y no había energía y me toco sacarlo havia el patio a los 10 minutos, mi pequeño toby ya no estaba en casa",Mi pequeño toby,Tristeza,Única vez,La calidad de las interacciones entre los actores,0,0,0,0,0,0,1,0,0,0,0,Otro,,Reflexioné y aprendí algo nuevo,Ninguna de las anteriores,0,0,0,0,0,1,Pensamiento Crítico,0,0,1,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",132883289,202d0c59-5b40-4475-aced-c2a89acd9d37,2020-10-27T23:52:01,,264
2020-10-28T00:23:01.862-05:00,2020-10-28T00:34:33.658-05:00,2020-10-27,Sí,2020-10-27,Nariño,,CDI NIÑOS ALEGRES,CDI CLAVEL INFANTIL,CDI MI PEQUEÑO MUNDO,,"Anteriormente la dinámica laboral era un poco extresante por la situación de la pandemia, de manera que si dificultaba acoplarse a la nueva extrategia laboral, quizás por los instrumentos técnicos, recursos el tiempo entre otros, la disponibilidad de las familias. Poco a poco se pudo llevar el ritmo a la nueva estrategia laboral y el ambiente ahora como grupo es más fructífero, organizado y positivo de un 100% el 90% de los padres de familias se acoplaron a la extrategia y participan de una u otra forma de las actividades, lo cual es satisfactorio para todas.",#Motivacionycompromiso,Motivación,Única vez,La apropiación y uso de herramientas tecnológicas  La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,1,1,1,0,1,0,0,0,0,1,0,Familias y otras personas significativas,Agentes educativos,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Manejo de herramientas tecnológicas Manejo de la Información y Comunicación,1,0,0,0,1,1,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,132925947,8eee939c-7479-4dce-9c04-b92ebae640ee,2020-10-28T05:34:37,,265
2020-10-28T15:59:36.872-05:00,2020-10-28T18:28:22.939-05:00,2020-10-27,Sí,2020-10-28,Nariño,,CDI JARDINCITO DE AMOR,CDI NUEVO AMANECER,,,LA NUEVA METODOLOGIA QUE ABARCO ICBF EN ESTE AÑO POR LA PANDEMIA PARA MI FUE UN RETO ABORDARLA DEBIDO A QUE TODO SE MANEJA DESDE LA VIRTUALIDAD Y ME AYUDO A SUPERARME POSITIVAMENTE EN EL MANEJO DE LAS TECNOLOGIAS,RETO 2020,Motivación,Única vez,La apropiación y uso de herramientas tecnológicas ,1,0,0,0,0,0,0,0,0,0,0,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo Resolución de problemas Manejo de herramientas tecnológicas,1,0,0,1,1,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,133293074,35c6f5b6-a5de-4a8a-831a-bb958e20abe6,2020-10-28T23:28:23,,266
2020-10-28T18:32:10.478-05:00,2020-10-28T18:35:39.274-05:00,2020-10-27,Sí,2020-10-28,Nariño,,CDI FLORIDA, CDI SEMILLAS DE AMOR,CDI LLORENTE,,ME LLENA DE MUCHA SATISFACCION EL TRABAJO QUE SE ESTA LLEVANDO A CABO CON LAS FAMILIAS DURANTE ESTE TIEMPO DE PANDEMIA PARA LOS CASOS DE VIOLENCIA,PROTECCION FAMILIAR,Motivación,Todo el tiempo,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil,0,1,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Creatividad e Innovación,1,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,133293750,c46e94a5-c371-4bd5-a80a-30a1df50b75a,2020-10-28T23:35:40,,267
2020-10-28T18:35:45.853-05:00,2020-10-28T18:41:20.049-05:00,2020-10-27,Sí,2020-10-28,Nariño,,CDI FLORIDA, CDI SEMILLAS DE AMOR,CDI LLORENTE,,LOS PROCESOS DE ALIMENTACION DE LOS NIÑOS Y NIÑAS DURANTE EL TIEMPO DE PANDEMIA ME GUSTA PORQUE SE ESTA HACIENDO UN SEGUIMIENTO DIARIO DE COMO VA EVOLUCIONANDO NUTRICIONALMENTE,PROCESOS DE ALIMENTACION SALUDABLE,Tranquilidad,Todo el tiempo,La forma como están organizadas las rutinas diarias Los momentos de alimentación de las niñas y los niños,0,1,0,1,0,0,0,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,0,0,1,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,133294509,238ba81d-ecce-4a06-a741-3f5965f6f558,2020-10-28T23:41:20,,268
2020-10-28T18:44:07.956-05:00,2020-10-28T18:47:10.053-05:00,2020-10-27,Sí,2020-10-28,Nariño,,CDI CANDELILLA,CDI SAGRADO CORAZON ,CDI AÑITOS PRODIGIOSOS,,EL TRABAJO PEDAGOGICO CON LOS NIÑOS ME ENCANTA Y ME MOTIVA A MEJORAR,AMOR POR MIS NIÑOS,Alegría,Todo el tiempo,Los momentos de alimentación de las niñas y los niños,0,0,0,1,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo Creatividad e Innovación,1,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,133295093,986d1459-0419-4a4d-91c0-e58081b5bbd0,2020-10-28T23:47:10,,269
2020-10-28T18:47:16.717-05:00,2020-10-28T18:50:27.316-05:00,2020-10-27,Sí,2020-10-28,Nariño,,CDI CANDELILLA,CDI SAGRADO CORAZON ,CDI AÑITOS PRODIGIOSOS,,EL PROCESO DE TRANCISION ME PARECE ALGO MUY EMOTIVO PORQUE YA NOPODRE COMPARTIR EXPERIENCIAS CON MIS NIÑOS,LA GRAN TRANSICION,Orgullo,Única vez,La vinculación de las familias a las propuestas del centro infantil Los momentos de alimentación de las niñas y los niños,0,0,1,1,0,0,0,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,133295443,9eb55606-431f-41d1-99a6-19cef8cad39b,2020-10-28T23:50:28,,270
2020-10-28T18:53:29.626-05:00,2020-10-28T18:56:53.973-05:00,2020-10-27,Sí,2020-10-28,Nariño,,CDI NIÑOS ALEGRES,CDI CLAVEL INFANTIL,CDI MI PEQUEÑO MUNDO,,EL TRABAJO ARTICULADO CON EL TALENTO HUMANO PARA EL FUNCIONANMIENTO DE LAS ACTIVIDADES ES GARANTIZADO DE LA MEJOR CALIDAD,TRABAJO EN EQUIPO,Motivación,Todo el tiempo,El trabajo colaborativo entre los agentes educativos ,0,0,0,0,0,0,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",133296310,1500eaeb-113b-4d17-8527-14b039a6c1e8,2020-10-28T23:56:54,,271
2020-10-28T19:02:24.458-05:00,2020-10-28T19:05:24.665-05:00,2020-10-27,Sí,2020-10-28,Nariño,,CDI NIÑOS ALEGRES,,,,"ARTICULACION CON LAS FAMILIAS EN EL TRABAJO E,PLEADO CON LOS NIÑOS Y NIÑAS",FAMILIA,Motivación,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,0,1,0,0,0,Trabajo Colaborativo Vida y Carrera,1,0,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,133297168,4a7066d8-07c7-4dda-8d7e-6cace8888b6d,2020-10-29T00:05:25,,273
2020-10-28T19:04:02.863-05:00,2020-10-28T19:29:43.209-05:00,2020-10-27,Sí,2020-10-28,Nariño,,CDI CANDELILLA,CDI SAGRADO CORAZON ,CDI AÑITOS PRODIGIOSOS,,Cuando entre al cdi me encontré con un niño un poco difícil pero a medida que fue pasando el tiempo con mi afecto fueron cambiando las cosas era un niño que se peleaba con todos un día llame alos padres para decirles si habían llevado al niño a un profesional de la salud por las actitudes del niño que presentaba bueno lo hacetaron  habían muchos factores negativos pero algo que aprendí en esa etapa es que el afecto hacia un niño puede tener un resultado muy positivo y eso fue lo que paso con mi muchacho hasta que cuando termino el año el salio hablando y un día cuando menos pensé me dijo profe la quiero para mi fue una felicidad  inmensa en mi corazon,El amor cambia vida,Motivación,Única vez,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,0,Niños/niñas,No me acuerdo,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,133300119,76fdb131-d0fb-4fbe-9234-448b10fbaa01,2020-10-29T00:29:44,,276
2020-10-29T22:27:49.679-05:00,2020-10-29T22:32:32.511-05:00,2020-10-28,Sí,2020-10-29,Nariño,,CDI JARDINCITO DE AMOR,CDI NUEVO AMANECER,,,"En mis años de experiencia como docente he tenido varios cambios, pero ninguno como el que vivo ahora, en un principio pensé ¡ no soy capaz¡ sin embargo, lo he superado poco a poco y ha sido muy interesante la transformación del trabajo en la sede desde la presencialidad   a  la virtualidad donde he reconocido  que los resultados dependen mas de las respuestas de las familias, su participación y acompañamiento a los niños y niñas que de uno mismo, el tener que separarme de ellos me ha costado mucho, sin embargo, he aprendido mucho de todos ellos y sus familias, han aportado de manera importante en mi crecimiento personal y profesional.",LA NUEVA ERA,Tranquilidad,Única vez,La apropiación y uso de herramientas tecnológicas  La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil,1,1,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo Sostenibilidad Vida y Carrera,1,1,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,133612305,79714225-f2a3-4cf3-b13f-16290e4b509e,2020-10-30T03:32:33,,292
2020-10-29T22:35:23.192-05:00,2020-10-29T22:41:55.862-05:00,2020-10-28,Sí,2020-10-29,Nariño,,CDI LLORENTE,,,,"debo mover para permitir crecer personal y profesionalmente. LLegar a este lugar me permitió tomar decisiones que consideraba trascendentales en mi vida, pero me di cuenta que conocí personas muy bonitas, que me han permitido crecer en todos los aspectos de mi vida",UN RITMO DIFERERNTE,Alegría,De vez en cuando,La apropiación y uso de herramientas tecnológicas  La forma como están organizadas las rutinas diarias,1,1,0,0,0,0,0,0,0,0,0,Agentes educativos,"debo mover para permitir crecer personal y profesionalmente. LLegar a este lugar me permitió tomar decisiones que consideraba trascendentales en mi vida, pero me di cuenta que conocí personas muy bonitas, que me han permitido crecer en todos los aspectos de mi vida",Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Sostenibilidad,0,1,0,0,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,133613223,179041fc-51cf-4677-a7d9-12770329be73,2020-10-30T03:41:56,,293
2020-10-29T23:39:37.953-05:00,2020-10-29T23:45:38.939-05:00,2020-10-28,Sí,2020-10-29,Nariño,,CDI FLORIDA, CDI SEMILLAS DE AMOR,CDI LLORENTE,CDI CHIQUITOS ALEGRES,"HACE UNOS DIAS SE PRESENTO UNA SITUACION CON UNA FAMILIA LA CUAL SE LE QUEMO LA CASA  Y LO PERDIERON TODO, SE ME PARTIO EL CORAZON DESDE AQUEL MOMENT VIVO MUY PREOCUPADA POR LA FAMILIA DEL NIÑO Y VIVO AL PENDIENTE DE LO QUE PUEDANJ NECESITAR",EMPEZAR UNA NUEVA VIDA,Tristeza,Única vez,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El trabajo colaborativo entre los agentes educativos ,0,1,1,0,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,1,0,1,0,Trabajo Colaborativo Sostenibilidad Vida y Carrera,1,1,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,133619504,88a72714-2fae-4f47-8c29-0f63ddc60cc7,2020-10-30T04:45:40,,294
2020-10-20T18:08:48.498-05:00,2020-10-20T18:38:41.687-05:00,2020-10-19,Sí,1961-12-16,Nariño,,CDI BELLAS PERSONITAS,,,,"Continuando con la historia de Manuela como el Hada Madrina, y que en tiempo actual le podemos llamar el personaje màgico se convirtiò en una multiplicadora de sus acciones positivas para animar a los niños y niñas del centro infantil, y ahora en tiempo de pandemia estos niños y niñas llevaron su experiencia a su familia, motivando a su familia y enseñando lo que habìan aprendido en el centro Infantil. Estas acciones se convierten en motivaciones importantes para ellos y sus padres y hermanos.",Personaje Màgico multiplicado,Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil Los momentos de alimentación de las niñas y los niños El acompañamiento a las transiciones de las niñas y los niños,0,1,1,1,0,0,0,1,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación Vida y Carrera,1,0,1,1,1,1,1,1,Potenciar el desarrollo de los niños y las niñas.,130346401,d46e6a94-0356-4dab-b6f2-24e00d5310bd,2020-10-20T23:38:44,,177
2020-10-20T18:44:45.856-05:00,2020-10-20T18:53:51.118-05:00,2020-10-19,Sí,2020-10-20,Nariño,,CDI BELLAS PERSONITAS,,,,"Desde hace algún tiempo la cotidianidad cambió para enseñarnos otra forma de vivir, una agente educativa en compañía de sus compañeras iniciaron un viaje a la transformación , al principio fue un caos total , ninguna conocía esta forma de trabajo , pero con el tiempo entre todas se ayudaron, se apoyaron y guiaron para poder brindarle a los niños y las niñas las herramientas necesarias para aprender , aprender desde casa, desde el amor y el acompañamiento sin notar la ausencia a ese lugar mágico llamado Centro Infantil... Todo gracias al compañerismo y la perseverancia fue más significativo, logrando así un año de aprendizaje de innovación y creatividad.",Transformando paradigmas,Orgullo,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,1,0,0,0,1,0,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación,0,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,130348133,74a51d40-8ad7-4d6c-94d5-c4fa4cabf72b,2020-10-20T23:54:01,,178
2020-10-20T20:19:37.771-05:00,2020-10-20T20:39:23.651-05:00,2020-10-19,Sí,2020-10-20,Nariño,,CDI BELLAS PERSONITAS,,,,"Los espacios están tristes.ver cada sala de desarrollo sin los niños y las niñas es triste, pues son ellos los que hacen de estos lugares que brillen peto de alegria, de emociones,de arte,de música.la verdad está época de pandemia ha hecho que estos espacios se vean desolados y cuando estamos en la entrada de los paquetes alimentarios se siente ese inmenso vacío. Hasta se siente deseos de llorar ya que hace mucha falta ver a los niños cuando entran al centro infantil, corriendo, para ver a sus compañeros,profe. Y poder contar todas esas historias que ellos narran con naturalidad. Ojalá pase todo esto, y podamos sentir nuevamente a nuestros niños y niñas.",Espacios vacío,Impotencia ,Única vez,La calidad de las interacciones entre los actores,0,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",130361751,d4b81600-d56a-4e1a-884e-e65aecd0be3e,2020-10-21T01:39:25,,179
2020-10-21T02:15:31.266-05:00,2020-10-21T02:28:31.645-05:00,2020-10-20,Sí,2020-10-21,Nariño,,CDI SUEÑOS INFANTILES,,,,"Para mi es muy gratificante la aceptacion por parte de las familia durante este año tan diferente el amor y el cariño demostrado por cada una de ellas en particular una niña y una familia que me.expresa diariamente y me.pregunta que si yo volvere a estar con los.mismos niños el proximo año que ella por nada del  mundo quiere eaatr con otra docente segun la madre soy lamunica docente que con mi ternura y delicadeza logre tocar el corazon de su hija ya que tiene un temperamento muy dificil y que si eso lo.logre en tan poco tiempo que comparti con ella de manera presencial no se alcanzaria a imaginar su amor si hubiese estado todo el año de manera presencial, qye a diario se levanta diciendo extraño a mi profe la voy a llamar, y la madre esta muy agradeda valora y admira lo que logre con su niña y que hablara con el.que sea necesario para que yo este con ella el prox año para ella estar mucho mas tranquila.",CARIÑO A PRIMERA VISTA,Motivación,De vez en cuando,El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Creatividad e Innovación Vida y Carrera,1,0,1,1,0,0,1,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,130407444,451f6e6b-7249-445a-95dd-824200dd2114,2020-10-21T07:28:43,,180
